Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
Home Alone,7.7,U,1990,103 min,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard","Comedy, Family            ","https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",An eight-year-old troublemaker must protect his house from a pair of burglars when he is accidentally left home alone by his family during Christmas vacation.
When Harry Met Sally...,7.7,UA,1989,95 min,"Billy Crystal, Meg Ryan, Carrie Fisher, Bruno Kirby","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@._V1_UX67_CR0,0,67,98_AL_.jpg","Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship."
Who Framed Roger Rabbit,7.7,U,1988,104 min,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.
Spoorloos,7.7,NA,1988,107 min,"Bernard-Pierre Donnadieu, Gene Bervoets, Johanna ter Steege, Gwen Eckhaus","Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BNzczMWJlYTktMjJiZS00Y2ZjLTlhMWItMDg2NWFmZDY3YjdiXkEyXkFqcGdeQXVyNjUxMDQ0MTg@._V1_UX67_CR0,0,67,98_AL_.jpg","Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor."
The Last Emperor,7.7,U,1987,163 min,"John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying","Biography, Drama, History            ","https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",The story of the final Emperor of China.
Evil Dead II,7.7,A,1987,84 min,"Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva","Comedy, Horror            ","https://m.media-amazon.com/images/M/MV5BMWY3ODZlOGMtNzJmOS00ZTNjLWI3ZWEtZTJhZTk5NDZjYWRjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.
Empire of the Sun,7.7,U,1987,153 min,"Christian Bale, John Malkovich, Miranda Richardson, Nigel Havers","Drama, History, War            ","https://m.media-amazon.com/images/M/MV5BMmQwNzczZDItNmI0OS00MjRmLTliYWItZWIyMjk1MTU4ZTQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A young English boy struggles to survive under Japanese occupation of China during World War II.
Der Name der Rose,7.7,UA,1986,130 min,"Sean Connery, Christian Slater, Helmut Qualtinger, Elya Baskin","Drama, History, Mystery            ","https://m.media-amazon.com/images/M/MV5BZjEyZTdhNDMtMWFkMS00ZmRjLWEyNmEtZDU3MWFkNDEzMDYwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.
Down by Law,7.7,NA,1986,107 min,"Tom Waits, John Lurie, Roberto Benigni, Nicoletta Braschi","Comedy, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BNmQ2ZGVlZTctZDllYy00YTVlLTk0ZWEtM2Y4ZjhjNGU0MzU3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state."
Blue Velvet,7.7,A,1986,120 min,"Isabella Rossellini, Kyle MacLachlan, Dennis Hopper, Laura Dern","Crime, Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BMzExOTczNTgtN2Q1Yy00MmI1LWE0NjgtNmIwMzdmZGNlODU1XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX67_CR0,0,67,98_AL_.jpg","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
The Purple Rose of Cairo,7.7,U,1985,82 min,"Mia Farrow, Jeff Daniels, Danny Aiello, Irving Metzman","Comedy, Fantasy, Romance            ","https://m.media-amazon.com/images/M/MV5BY2E1YWRlNzAtYzAwYy00MDg5LTlmYTUtYjdlZDI0NzFkNjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg","In New Jersey in 1935, a movie character walks off the screen and into the real world."
The Goonies,7.7,U,1985,114 min,"Sean Astin, Josh Brolin, Jeff Cohen, Corey Feldman","Adventure, Comedy, Family            ","https://m.media-amazon.com/images/M/MV5BODRlMjRkZGEtZWM2Zi00ZjYxLWE0MWUtMmM1YWM2NzZlOTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.
The Color Purple,7.7,U,1985,154 min,"Danny Glover, Whoopi Goldberg, Oprah Winfrey, Margaret Avery",Drama            ,"https://m.media-amazon.com/images/M/MV5BZDRkOWQ5NGUtYTVmOS00ZjNhLWEwODgtOGI2MmUxNTBkMjU0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",A black Southern woman struggles to find her identity after suffering abuse from her father and others over four decades.
Zelig,7.7,NA,1983,79 min,"Woody Allen, Mia Farrow, Patrick Horgan, John Buckwalter",Comedy            ,"https://m.media-amazon.com/images/M/MV5BMGUwMjM0MTEtOGY2NS00MjJmLWEyMDAtYmNkMWJjOWJlNGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","""Documentary"" about a man who can look and act like whoever he's around, and meets various famous people."
The Verdict,7.7,U,1982,129 min,"Paul Newman, Charlotte Rampling, Jack Warden, James Mason",Drama            ,"https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg","An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling."
Star Trek II: The Wrath of Khan,7.7,U,1982,113 min,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan","Action, Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon."
First Blood,7.7,A,1982,93 min,"Sylvester Stallone, Brian Dennehy, Richard Crenna, Bill McKinney","Action, Adventure, Thriller            ","https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.
Airplane!,7.7,U,1980,88 min,"Robert Hays, Julie Hagerty, Leslie Nielsen, Kareem Abdul-Jabbar",Comedy            ,"https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",A man afraid to fly must ensure that a plane lands safely after the pilots become sick.
Halloween,7.7,A,1978,91 min,"Donald Pleasence, Jamie Lee Curtis, Tony Moran, Nancy Kyes","Horror, Thriller            ","https://m.media-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again."
Nashville,7.7,NA,1975,160 min,"Keith Carradine, Karen Black, Ronee Blakley, Shelley Duvall","Comedy, Drama, Music            ","https://m.media-amazon.com/images/M/MV5BMDY0MzE3YWQtZTAzMS00ZmRlLWE3NzYtMjk0NDlkMmE4N2U2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Over the course of a few hectic days, numerous interrelated people prepare for a political convention."
Love and Death,7.7,NA,1975,85 min,"Woody Allen, Diane Keaton, Georges Adet, Frank Adu","Comedy, War            ","https://m.media-amazon.com/images/M/MV5BYTNmM2JjZTUtMzJmMi00OWQ1LTk4MWYtZmE1YTAwYWNlNTliXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon."
The Taking of Pelham One Two Three,7.7,U,1974,104 min,"Walter Matthau, Robert Shaw, Martin Balsam, Hector Elizondo","Action, Crime, Thriller            ","https://m.media-amazon.com/images/M/MV5BMjE1NDY0NDk3Ml5BMl5BanBnXkFtZTcwMTAzMTM3NA@@._V1_UX67_CR0,0,67,98_AL_.jpg","Four armed men hijack a New York City subway car and demand a ransom for the passengers. The city's police are faced with a conundrum: Even if it's paid, how could they get away?"
Blazing Saddles,7.7,A,1974,93 min,"Cleavon Little, Gene Wilder, Slim Pickens, Harvey Korman","Comedy, Western            ","https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg","In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary."
Serpico,7.7,A,1973,130 min,"Al Pacino, John Randolph, Jack Kehoe, Biff McGuire","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BOTRkNjg3YzQtNGE3NC00M2U1LTg1ODItNmM3ZjMyOTYzYjEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.
La planète sauvage,7.7,U,1973,72 min,"Barry Bostwick, Jennifer Drake, Eric Baugin, Jean Topart","Animation, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMjE2MGFlNDctNjFkNS00NzBmLTkwMTUtNzZhYzg5ZTZiZjM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders."
Deliverance,7.7,NA,1972,109 min,"Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox","Adventure, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BZjBhYzU3NWItOWZjMy00NjI5LWFmYmItZmIyOWFlMDIxMWNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country."
The French Connection,7.7,A,1971,104 min,"Gene Hackman, Roy Scheider, Fernando Rey, Tony Lo Bianco","Action, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BOTZhY2E3NmItMGIwNi00OTA2LThkYmEtODFiZTM0NGI0ZWU5XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UY98_CR1,0,67,98_AL_.jpg","A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal."
Dirty Harry,7.7,A,1971,102 min,"Clint Eastwood, Andrew Robinson, Harry Guardino, Reni Santoni","Action, Crime, Thriller            ","https://m.media-amazon.com/images/M/MV5BMzdhMTM2YTItOWU2YS00MTM0LTgyNDYtMDM1OWM3NzkzNTM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","When a madman calling himself ""the Scorpio Killer"" menaces the city, tough-as-nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath."
The Odd Couple,7.7,NA,1968,105 min,"Jack Lemmon, Walter Matthau, John Fiedler, Herb Edelman",Comedy            ,"https://m.media-amazon.com/images/M/MV5BZDVhNzQxZDEtMzcyZC00ZDg1LWFkZDctOWYxZTY0ZmYzYjc2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX67_CR0,0,67,98_AL_.jpg","A New Yorker newly separated from his wife moves in with his best friend, a divorced sportswriter, but their ideas of housekeeping and lifestyles are as different as night and day."
Wait Until Dark,7.7,A,1967,108 min,"Audrey Hepburn, Alan Arkin, Richard Crenna, Efrem Zimbalist Jr.",Thriller            ,"https://m.media-amazon.com/images/M/MV5BMTQyNTAzOTI3NF5BMl5BanBnXkFtZTcwNTM0Mjg0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.
The Dirty Dozen,7.7,U,1967,150 min,"Lee Marvin, Ernest Borgnine, Charles Bronson, John Cassavetes","Action, Adventure, War            ","https://m.media-amazon.com/images/M/MV5BM2Y1ZTI0NzktYzU3MS00YmE1LThkY2EtMDc0NGYxNTNlZDA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers."
Belle de jour,7.7,A,1967,100 min,"Catherine Deneuve, Jean Sorel, Michel Piccoli, Geneviève Page","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR3,0,67,98_AL_.jpg",A frigid young housewife decides to spend her midweek afternoons as a prostitute.
A Man for All Seasons,7.7,U,1966,120 min,"Paul Scofield, Wendy Hiller, Robert Shaw, Leo McKern","Biography, Drama, History            ","https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry."
Zulu,7.7,U,1964,138 min,"Stanley Baker, Jack Hawkins, Ulla Jacobsson, James Booth","Drama, History, War            ","https://m.media-amazon.com/images/M/MV5BYzdlYmQ3MWMtMDY3My00MzVmLTg0YmMtYjRlZDUzNjBlMmE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.
Goldfinger,7.7,A,1964,110 min,"Sean Connery, Gert Fröbe, Honor Blackman, Shirley Eaton","Action, Adventure, Thriller            ","https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_UX67_CR0,0,67,98_AL_.jpg","While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve."
The Birds,7.7,A,1963,119 min,"Rod Taylor, Tippi Hedren, Jessica Tandy, Suzanne Pleshette","Drama, Horror, Mystery            ","https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_UX67_CR0,0,67,98_AL_.jpg",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.
The Longest Day,7.7,U,1962,178 min,"John Wayne, Robert Ryan, Richard Burton, Henry Fonda","Action, Drama, History            ","https://m.media-amazon.com/images/M/MV5BZTM1ZjQ2YTktNDM2MS00NGY2LTkzNzItZTU4ODg1ODNkMWYxL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","The events of D-Day, told on a grand scale from both the Allied and German points of view."
Cape Fear,7.7,A,1962,106 min,"Gregory Peck, Robert Mitchum, Polly Bergen, Lori Martin","Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",A lawyer's family is stalked by a man he once helped put in jail.
Jules et Jim,7.7,NA,1962,105 min,"Jeanne Moreau, Oskar Werner, Henri Serre, Vanna Urbino","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_UY98_CR3,0,67,98_AL_.jpg",Decades of a love triangle concerning two friends and an impulsive woman.
The Magnificent Seven,7.7,NA,1960,128 min,"Yul Brynner, Steve McQueen, Charles Bronson, Eli Wallach","Action, Adventure, Western            ","https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.
À bout de souffle,7.7,U,1960,90 min,"Jean-Paul Belmondo, Jean Seberg, Daniel Boulanger, Henri-Jacques Huet","Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BM2QzMGVkM2QtM2VjMS00NzcwLTg2MGMtMzAxZThlODM1MzZlXkEyXkFqcGdeQXVyNDE0OTU3NDY@._V1_UX67_CR0,0,67,98_AL_.jpg","A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy."
