Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
Batoru rowaiaru,7.6,18,2000,114 min,"Tatsuya Fujiwara, Aki Maeda, Tarô Yamamoto, Chiaki Kuriyama","Action, Adventure, Drama            ","https://m.media-amazon.com/images/M/MV5BMDc2MGYwYzAtNzE2Yi00YmU3LTkxMDUtODk2YjhiNDM5NDIyXkEyXkFqcGdeQXVyMTEwNDU1MzEy._V1_UX67_CR0,0,67,98_AL_.jpg","In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act."
The Royal Tenenbaums,7.6,A,2001,110 min,"Gene Hackman, Gwyneth Paltrow, Anjelica Huston, Ben Stiller","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BYmUzODQ5MGItZTZlNy00MDBhLWIxMmItMjg4Y2QyNDFlMWQ2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.
Harry Potter and the Sorcerer's Stone,7.6,U,2001,152 min,"Daniel Radcliffe, Rupert Grint, Richard Harris, Maggie Smith","Adventure, Family, Fantasy            ","https://m.media-amazon.com/images/M/MV5BNjQ3NWNlNmQtMTE5ZS00MDdmLTlkZjUtZTBlM2UxMGFiMTU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg","An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world."
The Others,7.6,13,2001,101 min,"Nicole Kidman, Christopher Eccleston, Fionnula Flanagan, Alakina Mann","Horror, Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_UX67_CR0,0,67,98_AL_.jpg",A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.
Traffic,7.6,A,2000,147 min,"Michael Douglas, Benicio Del Toro, Catherine Zeta-Jones, Jacob Vargas","Crime, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BNDA2YjNkMjEtZjcwNy00ZTc5LWEzNDItMjE0ODlmMDAzNDFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg","A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business."
American Psycho,7.6,A,2000,102 min,"Christian Bale, Justin Theroux, Josh Lucas, Bill Sage","Crime, Drama, Horror            ","https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
Rushmore,7.6,UA,1998,93 min,"Jason Schwartzman, Bill Murray, Olivia Williams, Seymour Cassel","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_UX67_CR0,0,67,98_AL_.jpg","A teenager at Rushmore Academy falls for a much older teacher and befriends a middle-aged industrialist. Later, he finds out that his love interest and his friend are having an affair, which prompts him to begin a vendetta."
Star Wars: Episode III - Revenge of the Sith,7.6,U,2005,140 min,"Hayden Christensen, Natalie Portman, Ewan McGregor, Samuel L. Jackson","Action, Adventure, Fantasy            ","https://m.media-amazon.com/images/M/MV5BNTc4MTc3NTQ5OF5BMl5BanBnXkFtZTcwOTg0NjI4NA@@._V1_UY98_CR3,0,67,98_AL_.jpg","Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy."
The Thin Red Line,7.6,A,1998,170 min,"Jim Caviezel, Sean Penn, Nick Nolte, Kirk Acevedo","Drama, History, War            ","https://m.media-amazon.com/images/M/MV5BYjEzMTM2NjAtNWFmZC00MTVlLTgyMmQtMGQyNTFjZDk5N2NmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg","Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War."
Mulan,7.6,U,1998,88 min,"Ming-Na Wen, Eddie Murphy, BD Wong, Miguel Ferrer","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process."
Le dîner de cons,7.6,PG-13,1998,80 min,"Thierry Lhermitte, Jacques Villeret, Francis Huster, Daniel Prévost",Comedy            ,"https://m.media-amazon.com/images/M/MV5BZjFkOWM5NDUtODYwOS00ZDg0LWFkZGUtYzBkYzNjZjU3ODE3XkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_UX67_CR0,0,67,98_AL_.jpg","A few friends have a weekly fools' dinner, where each brings a fool along. Pierre finds a champion fool for next dinner. Surprise."
Dark City,7.6,A,1998,100 min,"Rufus Sewell, Kiefer Sutherland, Jennifer Connelly, William Hurt","Fantasy, Mystery, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMGExOGExM2UtNWM5ZS00OWEzLTllNzYtM2NlMTJlYjBlZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from."
Die Hard: With a Vengeance,7.6,A,1995,128 min,"Bruce Willis, Jeremy Irons, Samuel L. Jackson, Graham Greene","Action, Adventure, Thriller            ","https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building."
The Bridges of Madison County,7.6,A,1995,135 min,"Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BNmRiZDZkN2EtNWI5ZS00ZDg3LTgyNDItMWI5NjVlNmE5ODJiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX67_CR0,0,67,98_AL_.jpg",Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.
Trois couleurs: Blanc,7.6,U,1994,92 min,"Zbigniew Zamachowski, Julie Delpy, Janusz Gajos, Jerzy Stuhr","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BNzEzN2QyZDYtZjU2ZS00NWRkLWJiNTUtMzE0MGVlMWY0NWM5XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY98_CR1,0,67,98_AL_.jpg","After his wife divorces him, a Polish immigrant plots to get even with her."
Falling Down,7.6,UA,1993,113 min,"Michael Douglas, Robert Duvall, Barbara Hershey, Rachel Ticotin","Action, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BYjcxMzM3OWMtNmM3Yy00YzBkLTkxMmQtMDk4MmM3Y2Y4MDliL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.
Dazed and Confused,7.6,U,1993,102 min,"Jason London, Wiley Wiggins, Matthew McConaughey, Rory Cochrane",Comedy            ,"https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",The adventures of high school and junior high students on the last day of school in May 1976.
My Cousin Vinny,7.6,UA,1992,120 min,"Joe Pesci, Marisa Tomei, Ralph Macchio, Mitchell Whitfield","Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BMTQxNDYzMTg1M15BMl5BanBnXkFtZTgwNzk4MDgxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg","Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience."
Barton Fink,7.6,A,1991,116 min,"John Turturro, John Goodman, Judy Davis, Michael Lerner","Comedy, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BMTgxMDMxMTctNDY0Zi00ZmNlLWFlYmQtODA2YjY4MDk4MjU1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.
The Godfather: Part III,7.6,A,1990,162 min,"Al Pacino, Diane Keaton, Andy Garcia, Talia Shire","Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BNWFlYWY2YjYtNjdhNi00MzVlLTg2MTMtMWExNzg4NmM5NmEzXkEyXkFqcGdeQXVyMDk5Mzc5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire."
The Little Mermaid,7.6,U,1989,83 min,"Jodi Benson, Samuel E. Wright, Rene Auberjonois, Christopher Daniel Barnes","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BN2JlZTBhYTEtZDE3OC00NTA3LTk5NTQtNjg5M2RjODllM2M0XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg",A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.
The Naked Gun: From the Files of Police Squad!,7.6,U,1988,85 min,"Leslie Nielsen, Priscilla Presley, O.J. Simpson, Ricardo Montalban","Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BODk1ZWM4ZjItMjFhZi00MDMxLTgxNmYtODFhNWZlZTkwM2UwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.
RoboCop,7.6,UA,1987,102 min,"Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox","Action, Crime, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories."
Lethal Weapon,7.6,A,1987,109 min,"Mel Gibson, Danny Glover, Gary Busey, Mitchell Ryan","Action, Crime, Thriller            ","https://m.media-amazon.com/images/M/MV5BZTllNWNlZjctMWQwMS00ZDc3LTg5ZjMtNzhmNzhjMmVhYTFlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.
The Fly,7.6,NA,1986,96 min,"Jeff Goldblum, Geena Davis, John Getz, Joy Boushel","Drama, Horror, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BODcxMGMwOGEtMDUxMi00MzE5LTg4YTYtYjk1YjA4MzQxNTNlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.
After Hours,7.6,UA,I 1985,97 min,"Griffin Dunne, Rosanna Arquette, Verna Bloom, Tommy Chong","Comedy, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.
Mad Max 2,7.6,UA,1981,96 min,"Mel Gibson, Bruce Spence, Michael Preston, Max Phipps","Action, Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BN2VlNjNhZWQtMTY2OC00Y2E1LWJkNGUtMDU4M2ViNzliMGYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits."
Close Encounters of the Third Kind,7.6,U,1977,138 min,"Richard Dreyfuss, François Truffaut, Teri Garr, Melinda Dillon","Drama, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg","Roy Neary, an Indiana electric lineman, finds his quiet and ordinary daily life turned upside down after a close encounter with a UFO, spurring him to an obsessed cross-country quest for answers as a momentous event approaches."
Enter the Dragon,7.6,A,1973,102 min,"Bruce Lee, John Saxon, Jim Kelly, Ahna Capri","Action, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",A secret agent comes to an opium lord's island fortress with other fighters for a martial-arts tournament.
Where Eagles Dare,7.6,U,1968,158 min,"Richard Burton, Clint Eastwood, Mary Ure, Patrick Wymark","Action, Adventure, War            ","https://m.media-amazon.com/images/M/MV5BNGE3ZWZiNzktMDIyOC00ZmVhLThjZTktZjQ5NjI4NGVhMDBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg","Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on."
The Jungle Book,7.6,U,1967,78 min,"Phil Harris, Sebastian Cabot, Louis Prima, Bruce Reitherman","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMjAwMTExODExNl5BMl5BanBnXkFtZTgwMjM2MDgyMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.
Repulsion,7.6,NA,1965,105 min,"Catherine Deneuve, Ian Hendry, John Fraser, Yvonne Furneaux","Drama, Horror, Thriller            ","https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.
Breakfast at Tiffany's,7.6,A,1961,115 min,"Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way."
Peeping Tom,7.6,NA,1960,101 min,"Karlheinz Böhm, Anna Massey, Moira Shearer, Maxine Audley","Drama, Horror, Thriller            ","https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg","A young man murders women, using a movie camera to film their dying expressions of terror."
Les yeux sans visage,7.6,NA,1960,90 min,"Pierre Brasseur, Alida Valli, Juliette Mayniel, Alexandre Rignault","Drama, Horror            ","https://m.media-amazon.com/images/M/MV5BNjVjNDBkZjQtMTc4Ni00MTQ5LTkyNmYtNDE2NGMzYzdiOTVlXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY98_CR2,0,67,98_AL_.jpg",A surgeon causes an accident which leaves his daughter disfigured and goes to extreme lengths to give her a new face.
The Ladykillers,7.6,NA,1955,91 min,"Alec Guinness, Peter Sellers, Cecil Parker, Herbert Lom","Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BZjExODExNmUtM2EyOS00OWFhLTgzMzUtY2Y1MzlkMDk0MzRhXkEyXkFqcGdeQXVyNDE0OTU3NDY@._V1_UX67_CR0,0,67,98_AL_.jpg",Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.
Sabrina,7.6,NA,1954,113 min,"Humphrey Bogart, Audrey Hepburn, William Holden, Walter Hampden","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg","A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her."
From Here to Eternity,7.6,NA,1953,118 min,"Burt Lancaster, Montgomery Clift, Deborah Kerr, Donna Reed","Drama, Romance, War            ","https://m.media-amazon.com/images/M/MV5BM2U3YzkxNGMtYWE0YS00ODk0LTk1ZGEtNjk3ZTE0MTk4MzJjXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg","At a U.S. Army base in 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his commanding officer's wife and top aide begin a tentative affair."
Snow White and the Seven Dwarfs,7.6,U,1937,83 min,"Adriana Caselotti, Harry Stockwell, Lucille La Verne, Roy Atwell","Animation, Adventure, Family            ","https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg","Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household."
The 39 Steps,7.6,NA,1935,86 min,"Robert Donat, Madeleine Carroll, Lucie Mannheim, Godfrey Tearle","Crime, Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BMTY5ODAzMTcwOF5BMl5BanBnXkFtZTcwMzYxNDYyNA@@._V1_UX67_CR0,0,67,98_AL_.jpg","A man in London tries to help a counter-espionage Agent. But when the Agent is killed, and the man stands accused, he must go on the run to save himself and stop a spy ring which is trying to steal top secret information."
