Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
The Hustler,8.0,A,1961,134 min,"Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott","Drama, Sport            ","https://m.media-amazon.com/images/M/MV5BODcxZDc0ZTUtMzEzMC00ZGQzLThlYzYtOTRjMTI3ZGFiYjRmXkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",An up-and-coming pool player plays a long-time champion in a single high-stakes match.
La dolce vita,8.0,A,1960,174 min,"Marcello Mastroianni, Anita Ekberg, Anouk Aimée, Yvonne Furneaux","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR1,0,67,98_AL_.jpg",A series of stories following a week in the life of a philandering tabloid journalist living in Rome.
Rio Bravo,8.0,NA,1959,141 min,"John Wayne, Dean Martin, Ricky Nelson, Angie Dickinson",Western            ,"https://m.media-amazon.com/images/M/MV5BZDVhMTk1NjUtYjc0OS00OTE1LTk1NTYtYWMzMDI5OTlmYzU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy."
Anatomy of a Murder,8.0,A,1959,161 min,"James Stewart, Lee Remick, Ben Gazzara, Arthur O'Connell","Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BMzM0MzE2ZTAtZTBjZS00MTk5LTg5OTEtNjNmYmQ5NzU2OTUyXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg","An upstate Michigan lawyer defends a soldier who claims he killed an innkeeper due to temporary insanity after the victim raped his wife. What is the truth, and will he win his case?"
Touch of Evil,8.0,PG-13,1958,95 min,"Charlton Heston, Orson Welles, Janet Leigh, Joseph Calleia","Crime, Drama, Film-Noir            ","https://m.media-amazon.com/images/M/MV5BOTA1MjA3M2EtMmJjZS00OWViLTkwMTEtM2E5ZDk0NTAyNGJiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg","A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town."
Cat on a Hot Tin Roof,8.0,A,1958,108 min,"Elizabeth Taylor, Paul Newman, Burl Ives, Jack Carson",Drama            ,"https://m.media-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminal father jogs a host of memories and revelations for both father and son.
Sweet Smell of Success,8.0,U,1957,96 min,"Burt Lancaster, Tony Curtis, Susan Harrison, Martin Milner","Drama, Film-Noir            ","https://m.media-amazon.com/images/M/MV5BMjE5NTU3YWYtOWIxNi00YWZhLTg2NzktYzVjZWY5MDQ4NzVlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.
The Killing,8.0,NA,1956,84 min,"Sterling Hayden, Coleen Gray, Vince Edwards, Jay C. Flippen","Crime, Drama, Film-Noir            ","https://m.media-amazon.com/images/M/MV5BMDE5ZjAwY2YtOWM5Yi00ZWNlLWE5ODQtYjA4NzA1NGFkZDU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.
The Night of the Hunter,8.0,A,1955,92 min,"Robert Mitchum, Shelley Winters, Lillian Gish, James Gleason","Crime, Drama, Film-Noir            ","https://m.media-amazon.com/images/M/MV5BYTNjN2M2MzYtZGEwMi00Mzc5LWEwYTMtODM1ZmRiZjFiNTU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery."
La Strada,8.0,NA,1954,108 min,"Anthony Quinn, Giulietta Masina, Richard Basehart, Aldo Silvani",Drama            ,"https://m.media-amazon.com/images/M/MV5BYjUyOGMyMTQtYTM5Yy00MjFiLTk2OGItMWYwMDc2YmM1YzhiXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UY98_CR2,0,67,98_AL_.jpg","A care-free girl is sold to a traveling entertainer, consequently enduring physical and emotional pain along the way."
Stalag 17,8.0,NA,1953,120 min,"William Holden, Don Taylor, Otto Preminger, Robert Strauss","Comedy, Drama, War            ","https://m.media-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer."
Roman Holiday,8.0,U,1953,118 min,"Gregory Peck, Audrey Hepburn, Eddie Albert, Hartley Power","Comedy, Romance            ","https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.
High Noon,8.0,U,1952,85 min,"Gary Cooper, Grace Kelly, Thomas Mitchell, Lloyd Bridges","Drama, Thriller, Western            ","https://m.media-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at high noon when the gang leader, an outlaw he sent up years ago, arrives on the noon train."
A Streetcar Named Desire,8.0,A,1951,122 min,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden",Drama            ,"https://m.media-amazon.com/images/M/MV5BNzk2M2Y3MzYtNGMzMi00Y2FjLTkwODQtNmExYWU3ZWY3NzExXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.
Kind Hearts and Coronets,8.0,U,1949,106 min,"Dennis Price, Alec Guinness, Valerie Hobson, Joan Greenwood","Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BZjc1Yzc0ZmItMzU1OS00OWVlLThmYTctMWNlYmFlMjkxMzc0XkEyXkFqcGdeQXVyNTA1NjYyMDk@._V1_UY98_CR32,0,67,98_AL_.jpg",A distant poor relative of the Duke D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.
Rope,8.0,A,1948,80 min,"James Stewart, John Dall, Farley Granger, Dick Hogan","Crime, Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BYWFjMDNlYzItY2VlMS00ZTRkLWJjYTEtYjI5NmFlMGE3MzQ2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.
Out of the Past,8.0,NA,1947,97 min,"Robert Mitchum, Jane Greer, Kirk Douglas, Rhonda Fleming","Crime, Drama, Film-Noir            ","https://m.media-amazon.com/images/M/MV5BMDE0MjYxYmMtM2VhMC00MjhiLTg5NjItMDkzZGM5MGVlYjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses and duplicitous dames."
Roma città aperta,8.0,NA,1945,103 min,"Anna Magnani, Aldo Fabrizi, Marcello Pagliero, Vito Annichiarico","Drama, Thriller, War            ","https://m.media-amazon.com/images/M/MV5BNGI0MmY1NTMtMTFmZS00Y2NkLTgyZDktMTFkNDZlOTc4YWU3XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY98_CR1,0,67,98_AL_.jpg","During the Nazi occupation of Rome in 1944, the Resistance leader, Giorgio Manfredi, is chased by the Nazis as he seeks refuge and a way to escape."
Brief Encounter,8.0,U,1945,86 min,"Celia Johnson, Trevor Howard, Stanley Holloway, Joyce Carey","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BYWQ0MGNjOTYtMWJlNi00YWMxLWFmMzktYjAyNTVkY2U1NWNhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","Meeting a stranger in a railway station, a woman is tempted to cheat on her husband."
The Maltese Falcon,8.0,NA,1941,100 min,"Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre","Crime, Film-Noir, Mystery            ","https://m.media-amazon.com/images/M/MV5BZjIwNGM1ZTUtOThjYS00NDdiLTk2ZDYtNGY5YjJkNzliM2JjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette, with the stakes rising after his partner is murdered."
La règle du jeu,8.0,NA,1939,110 min,"Marcel Dalio, Nora Gregor, Paulette Dubost, Mila Parély","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BYTE4NjYxMGEtZmQxZi00YWVmLWJjZTctYTJmNDFmZGEwNDVhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR2,0,67,98_AL_.jpg","A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau."
Bronenosets Potemkin,8.0,NA,1925,75 min,"Aleksandr Antonov, Vladimir Barskiy, Grigoriy Aleksandrov, Ivan Bobrov","Drama, History, Thriller            ","https://m.media-amazon.com/images/M/MV5BMTEyMTQzMjQ0MTJeQTJeQWpwZ15BbWU4MDcyMjg4OTEx._V1_UY98_CR1,0,67,98_AL_.jpg","In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre."
Das Cabinet des Dr. Caligari,8.0,NA,1920,76 min,"Werner Krauss, Conrad Veidt, Friedrich Feher, Lil Dagover","Horror, Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BNWJiNGJiMTEtMGM3OC00ZWNlLTgwZTgtMzdhNTRiZjk5MTQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg","Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."
Knives Out,7.9,UA,2019,130 min,"Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis","Comedy, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMGUwZjliMTAtNzAxZi00MWNiLWE2NzgtZGUxMGQxZjhhNDRiXkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg","A detective investigates the death of the patriarch of an eccentric, combative family."
Manbiki kazoku,7.9,A,2018,121 min,"Lily Franky, Sakura Andô, Kirin Kiki, Mayu Matsuoka","Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BYWZmOTY0MDAtMGRlMS00YjFlLWFkZTUtYmJhYWNlN2JjMmZkXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_UX67_CR0,0,67,98_AL_.jpg",A family of small-time crooks take in a child they find outside in the cold.
Marriage Story,7.9,U,2019,137 min,"Adam Driver, Scarlett Johansson, Julia Greer, Azhy Robertson","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BZGVmY2RjNDgtMTc3Yy00YmY0LTgwODItYzBjNWJhNTRlYjdkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX67_CR0,0,67,98_AL_.jpg",Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.
Hindi Medium,7.9,U,2017,132 min,"Irrfan Khan, Saba Qamar, Dishita Sehgal, Deepak Dobriyal","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BY2E4NWQ4ZjEtNThlOC00NThjLThmZjgtMWU0MDgzMmYwOGU3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",A couple from Chandni Chowk aspire to give their daughter the best education and thus be a part of and accepted by the elite of Delhi.
Call Me by Your Name,7.9,UA,2017,132 min,"Armie Hammer, Timothée Chalamet, Michael Stuhlbarg, Amira Casar","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_UX67_CR0,0,67,98_AL_.jpg","In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant."
"I, Daniel Blake",7.9,UA,2016,100 min,"Dave Johns, Hayley Squires, Sharon Percy, Briana Shann",Drama            ,"https://m.media-amazon.com/images/M/MV5BMTQ4NTMzMTk4NV5BMl5BanBnXkFtZTgwNTU5MjE4MDI@._V1_UX67_CR0,0,67,98_AL_.jpg","After surviving a heart-attack, a 59-year-old carpenter must fight bureaucratic forces to receive Employment and Support Allowance."
Sing Street,7.9,PG-13,2016,106 min,"Ferdia Walsh-Peelo, Aidan Gillen, Maria Doyle Kennedy, Jack Reynor","Comedy, Drama, Music            ","https://m.media-amazon.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@._V1_UX67_CR0,0,67,98_AL_.jpg",A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.
Thor: Ragnarok,7.9,UA,2017,130 min,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Mark Ruffalo","Action, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_UX67_CR0,0,67,98_AL_.jpg","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
Nightcrawler,7.9,A,2014,117 min,"Jake Gyllenhaal, Rene Russo, Bill Paxton, Riz Ahmed","Crime, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg","When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story."
Jojo Rabbit,7.9,UA,2019,108 min,"Roman Griffin Davis, Thomasin McKenzie, Scarlett Johansson, Taika Waititi","Comedy, Drama, War            ","https://m.media-amazon.com/images/M/MV5BZjU0Yzk2MzEtMjAzYy00MzY0LTg2YmItM2RkNzdkY2ZhN2JkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.
Wonder,7.9,U,I 2017,113 min,"Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts","Drama, Family            ","https://m.media-amazon.com/images/M/MV5BYjFhOWY0OTgtNDkzMC00YWJkLTk1NGEtYWUxNjhmMmQ5ZjYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UX67_CR0,0,67,98_AL_.jpg","Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time."
Arrival,7.9,UA,II 2016,116 min,"Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg","Drama, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_UX67_CR0,0,67,98_AL_.jpg",A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.
Star Wars: Episode VII - The Force Awakens,7.9,U,2015,138 min,"Daisy Ridley, John Boyega, Oscar Isaac, Domhnall Gleeson","Action, Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_UX67_CR0,0,67,98_AL_.jpg","As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace."
Gully Boy,7.9,UA,2019,154 min,"Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz","Drama, Music, Romance            ","https://m.media-amazon.com/images/M/MV5BZDkzMTQ1YTMtMWY4Ny00MzExLTkzYzEtNzZhOTczNzU2NTU1XkEyXkFqcGdeQXVyODY3NjMyMDU@._V1_UY98_CR4,0,67,98_AL_.jpg",A coming-of-age story based on the lives of street rappers in Mumbai.
Short Term 12,7.9,R,2013,96 min,"Brie Larson, Frantz Turner, John Gallagher Jr., Kaitlyn Dever",Drama            ,"https://m.media-amazon.com/images/M/MV5BY2Q0YWUwZmYtMDhiNC00OTg5LWJkNDItOGI5MDYxZmQyODRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjIxNDE0OTE@._V1_UY98_CR2,0,67,98_AL_.jpg",A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.
Serbuan maut 2: Berandal,7.9,A,2014,150 min,"Iko Uwais, Yayan Ruhian, Arifin Putra, Oka Antara","Action, Crime, Thriller            ","https://m.media-amazon.com/images/M/MV5BMTg5MTE2NjA4OV5BMl5BanBnXkFtZTgwMTUyMjczMTE@._V1_UX67_CR0,0,67,98_AL_.jpg","Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force."
Before Midnight,7.9,R,2013,109 min,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Ariane Labed","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.
English Vinglish,7.9,U,2012,134 min,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand","Comedy, Drama, Family            ","https://m.media-amazon.com/images/M/MV5BMjQ5YWVmYmYtOWFiZC00NGMxLWEwODctZDM2MWI4YWViN2E5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg","A quiet, sweet tempered housewife endures small slights from her well-educated husband and daughter every day because of her inability to speak and understand English."
Bir Zamanlar Anadolu'da,7.9,NA,2011,157 min,"Muhammet Uzuner, Yilmaz Erdogan, Taner Birsel, Ahmet Mümtaz Taylan","Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMDIwYTU3NDktNmJkOS00NmUyLWI3ZmUtNjViZjU4OTM3OTE3XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UY98_CR0,0,67,98_AL_.jpg",A group of men set out in search of a dead body in the Anatolian steppes.
The Artist,7.9,U,I 2011,100 min,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMDUyZWU5N2UtOWFlMy00MTI0LTk0ZDYtMzFhNjljODBhZDA5XkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_UY98_CR1,0,67,98_AL_.jpg",An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.
