Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
The Blues Brothers,7.9,U,1980,133 min,"John Belushi, Dan Aykroyd, Cab Calloway, John Candy","Action, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BYTdlMDExOGUtN2I3MS00MjY5LWE1NTAtYzc3MzIxN2M3OWY1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg","Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago."
Manhattan,7.9,NA,1979,96 min,"Woody Allen, Diane Keaton, Mariel Hemingway, Michael Murphy","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BZWMzNjg2NDktYzRjZS00MTc4LWE2ZDEtNjk5NTk2MDljZTlhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.
Dawn of the Dead,7.9,A,1978,127 min,"David Emge, Ken Foree, Scott H. Reiniger, Gaylen Ross","Horror, Thriller            ","https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall."
All the President's Men,7.9,U,1976,138 min,"Dustin Hoffman, Robert Redford, Jack Warden, Martin Balsam","Drama, History, Thriller            ","https://m.media-amazon.com/images/M/MV5BOWI2YWQxM2MtY2U4Yi00YjgzLTgwNzktN2ExNTgzNTIzMmUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg","""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation."
Amarcord,7.9,NA,1973,123 min,"Magali Noël, Bruno Zanin, Pupella Maggio, Armando Brancia","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BZTlmZjEyNzEtMWEyYS00MTIzLTlmZTQtODNiNWMxMDY4MTViXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY98_CR0,0,67,98_AL_.jpg",A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.
"Aguirre, der Zorn Gottes",7.9,NA,1972,95 min,"Klaus Kinski, Ruy Guerra, Helena Rojo, Del Negro","Action, Adventure, Biography            ","https://m.media-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado."
Harold and Maude,7.9,NA,1971,91 min,"Ruth Gordon, Bud Cort, Vivian Pickles, Cyril Cusack","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral."
Il conformista,7.9,UA,1970,113 min,"Jean-Louis Trintignant, Stefania Sandrelli, Gastone Moschin, Enzo Tarascio",Drama            ,"https://m.media-amazon.com/images/M/MV5BODFlYzU4YTItN2EwYi00ODI3LTkwNTQtMDdkNjM3YjMyMTgyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR0,0,67,98_AL_.jpg","A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident."
The Wild Bunch,7.9,A,1969,145 min,"William Holden, Ernest Borgnine, Robert Ryan, Edmond O'Brien","Action, Adventure, Western            ","https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them."
The Lion in Winter,7.9,U,1968,134 min,"Peter O'Toole, Katharine Hepburn, Anthony Hopkins, John Castle","Biography, Drama, History            ","https://m.media-amazon.com/images/M/MV5BMTkzNzYyMzA5N15BMl5BanBnXkFtZTgwODcwODQ3MDI@._V1_UX67_CR0,0,67,98_AL_.jpg","1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision."
In Cold Blood,7.9,NA,1967,134 min,"Robert Blake, Scott Wilson, John Forsythe, Paul Stewart","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BOTg4OGY2NmEtZTZlMy00ZjM3LWIyZjAtMzQzMjI1MmI1OTRhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers."
Per un pugno di dollari,7.9,A,1964,99 min,"Clint Eastwood, Gian Maria Volontè, Marianne Koch, Wolfgang Lukschy","Action, Drama, Western            ","https://m.media-amazon.com/images/M/MV5BYjA1MGVlMGItNzgxMC00OWY4LWI4YjEtNTNmYWIzMGUxOGQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR0,0,67,98_AL_.jpg","A wandering gunfighter plays two rival families against each other in a town torn apart by greed, pride, and revenge."
Charade,7.9,U,1963,113 min,"Cary Grant, Audrey Hepburn, Walter Matthau, James Coburn","Comedy, Mystery, Romance            ","https://m.media-amazon.com/images/M/MV5BMTA0Y2UyMDUtZGZiOS00ZmVkLTg3NmItODQyNTY1ZjU1MWE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?
Vivre sa vie: Film en douze tableaux,7.9,NA,1962,80 min,"Anna Karina, Sady Rebbot, André S. Labarthe, Guylaine Schlumberger",Drama            ,"https://m.media-amazon.com/images/M/MV5BNjMyZmI5NmItY2JlMi00NzU3LWI5ZGItZjhkOTE0YjEyN2Q4XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX67_CR0,0,67,98_AL_.jpg",Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.
The Manchurian Candidate,7.9,A,1962,126 min,"Frank Sinatra, Laurence Harvey, Janet Leigh, Angela Lansbury","Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BOTY0ZTA1ZjUtN2MyNi00ZGRmLWExYmMtOTkyNzI1NGQ2Y2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",An American POW in the Korean War is brainwashed as an unwitting assassin for an international Communist conspiracy.
Spartacus,7.9,A,1960,197 min,"Kirk Douglas, Laurence Olivier, Jean Simmons, Charles Laughton","Adventure, Biography, Drama            ","https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising."
Hiroshima mon amour,7.9,NA,1959,90 min,"Emmanuelle Riva, Eiji Okada, Stella Dassas, Pierre Barbaud","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMzY2NTA1MzUwN15BMl5BanBnXkFtZTgwOTc4NTU4MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.
The Ten Commandments,7.9,U,1956,220 min,"Charlton Heston, Yul Brynner, Anne Baxter, Edward G. Robinson","Adventure, Drama, Family            ","https://m.media-amazon.com/images/M/MV5BODcxYjUxZDgtYTQ5Zi00YmQ1LWJmZmItODZkOTYyNDhiNWM3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery."
The Searchers,7.9,U,1956,119 min,"John Wayne, Jeffrey Hunter, Vera Miles, Ward Bond","Adventure, Drama, Western            ","https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.
The Big Heat,7.9,NA,1953,89 min,"Glenn Ford, Gloria Grahame, Jocelyn Brando, Alexander Scourby","Crime, Film-Noir, Thriller            ","https://m.media-amazon.com/images/M/MV5BMmY1YzRmZDgtMTU4NS00NTcwLWE3N2EtNDc0MTk1ODg2YTA2XkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Tough cop Dave Bannion takes on a politically powerful crime syndicate.
Strangers on a Train,7.9,A,1951,101 min,"Farley Granger, Robert Walker, Ruth Roman, Leo G. Carroll","Crime, Drama, Film-Noir            ","https://m.media-amazon.com/images/M/MV5BNWJjOGM4NmEtNDE2YS00OGEyLTkwZWItMGM4YzdhZDZhMzNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.
In a Lonely Place,7.9,NA,1950,94 min,"Humphrey Bogart, Gloria Grahame, Frank Lovejoy, Carl Benton Reid","Drama, Film-Noir, Mystery            ","https://m.media-amazon.com/images/M/MV5BNjRmZjcwZTQtYWY0ZS00ODAwLTg4YTktZDhlZDMwMTM1MGFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts."
Harvey,7.9,NA,1950,104 min,"James Stewart, Wallace Ford, William H. Lynn, Victoria Horne","Comedy, Drama, Fantasy            ","https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg","Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows."
Miracle on 34th Street,7.9,NA,1947,96 min,"Edmund Gwenn, Maureen O'Hara, John Payne, Gene Lockhart","Comedy, Drama, Family            ","https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg","After a divorced New York mother hires a nice old man to play Santa Claus at Macy's, she is startled by his claim to be the genuine article. When his sanity is questioned, a lawyer defends him in court by arguing that he's not mistaken."
Notorious,7.9,U,1946,102 min,"Cary Grant, Ingrid Bergman, Claude Rains, Louis Calhern","Drama, Film-Noir, Romance            ","https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The daughter of a convicted Nazi spy is asked by American agents to gather information on a ring of Nazi scientists in South America. How far will she have to go to ingratiate herself with them?
The Big Sleep,7.9,NA,1946,114 min,"Humphrey Bogart, Lauren Bacall, John Ridgely, Martha Vickers","Crime, Film-Noir, Mystery            ","https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg","Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love."
La belle et la bête,7.9,NA,1946,96 min,"Jean Marais, Josette Day, Mila Parély, Nane Germon","Drama, Fantasy, Romance            ","https://m.media-amazon.com/images/M/MV5BODMwNmZjZmEtZGE5MS00NGIyLTlhNzQtMDNkNzk4ODkxZmI2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR2,0,67,98_AL_.jpg","A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her."
The Lost Weekend,7.9,NA,1945,101 min,"Ray Milland, Jane Wyman, Phillip Terry, Howard Da Silva","Drama, Film-Noir            ","https://m.media-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",The desperate life of a chronic alcoholic is followed through a four-day drinking bout.
Laura,7.9,NA,1944,88 min,"Gene Tierney, Dana Andrews, Clifton Webb, Vincent Price","Drama, Film-Noir, Mystery            ","https://m.media-amazon.com/images/M/MV5BYjkxOGM5OTktNTRmZi00MjhlLWE2MDktNzY3NjY3NmRjNDUyXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",A police detective falls in love with the woman whose murder he is investigating.
Arsenic and Old Lace,7.9,NA,1943,118 min,"Cary Grant, Priscilla Lane, Raymond Massey, Jack Carson","Comedy, Crime, Thriller            ","https://m.media-amazon.com/images/M/MV5BZDVlNTBjMjctNjAzNS00ZGJhLTg2NzMtNzIwYTIzYTBiMDkyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",A Brooklyn writer of books on the futility of marriage risks his reputation when he decides to tie the knot. Things get even more complicated when he learns on his wedding day that his beloved maiden aunts are habitual murderers.
Sullivan's Travels,7.9,NA,1941,90 min,"Joel McCrea, Veronica Lake, Robert Warwick, William Demarest","Adventure, Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BYWUyYTFlMzUtYzUxNi00YjFhLWEyNzItMzdkZTNkNDE5OTFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Hollywood director John L Sullivan sets out to experience life as a homeless person in order to gain relevant life experience for his next movie.
The Philadelphia Story,7.9,NA,1940,112 min,"Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey","Comedy, Romance            ","https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX67_CR0,0,67,98_AL_.jpg","When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself."
His Girl Friday,7.9,NA,1940,92 min,"Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.
The Adventures of Robin Hood,7.9,PG,1938,102 min,"Errol Flynn, Olivia de Havilland, Basil Rathbone, Claude Rains","Action, Adventure, Romance            ","https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence in 1190s England, a Saxon lord fights back as the outlaw leader of a resistance movement."
The Thin Man,7.9,NA,1934,91 min,"William Powell, Myrna Loy, Maureen O'Sullivan, Nat Pendleton","Comedy, Mystery            ","https://m.media-amazon.com/images/M/MV5BYmFlOWMwMjAtMDMyMC00N2JjLTllODUtZjY3YWU3NGRkM2I2L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX67_CR0,0,67,98_AL_.jpg","Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it."
King Kong,7.9,NA,1933,100 min,"Fay Wray, Robert Armstrong, Bruce Cabot, Frank Reicher","Adventure, Horror, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BZTY3YjYxZGQtMTM2YS00ZmYwLWFlM2QtOWFlMTU1NTAyZDQ2XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX67_CR0,0,67,98_AL_.jpg",A film crew goes to a tropical island for an exotic location shoot and discovers a colossal ape who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.
Freaks,7.9,NA,1932,64 min,"Wallace Ford, Leila Hyams, Olga Baclanova, Roscoe Ates","Drama, Horror            ","https://m.media-amazon.com/images/M/MV5BMjMyYjgyOTQtZDVlZS00NTQ0LWJiNDItNGRlZmM3Yzc0N2Y0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance."
Nosferatu,7.9,NA,1922,94 min,"Max Schreck, Alexander Granach, Gustav von Wangenheim, Greta Schröder","Fantasy, Horror            ","https://m.media-amazon.com/images/M/MV5BMTAxYjEyMTctZTg3Ni00MGZmLWIxMmMtOGM2NTFiY2U3MmExXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.
The Gentlemen,7.8,A,2019,113 min,"Matthew McConaughey, Charlie Hunnam, Michelle Dockery, Jeremy Strong","Action, Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BMTlkMmVmYjktYTc2NC00ZGZjLWEyOWUtMjc2MDMwMjQwOTA5XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_UX67_CR0,0,67,98_AL_.jpg","An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
Doragon bôru chô: Burorî,7.8,UA,2018,100 min,"Masako Nozawa, Aya Hisakawa, Ryô Horikawa, Toshio Furukawa","Animation, Action, Adventure            ","https://m.media-amazon.com/images/M/MV5BMjhhMDU5Y2QtMzcyZS00ZGE1LTg3ZjMtMTYyOTM0OTFlYTRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
Isle of Dogs,7.8,U,2018,101 min,"Bryan Cranston, Koyu Rankin, Edward Norton, Bob Balaban","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BZDQwOWQ2NmUtZThjZi00MGM0LTkzNDctMzcyMjcyOGI1OGRkXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX67_CR0,0,67,98_AL_.jpg","Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog."
Dunkirk,7.8,UA,2017,106 min,"Fionn Whitehead, Barry Keoghan, Mark Rylance, Tom Hardy","Action, Drama, History            ","https://m.media-amazon.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg","Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II."
